Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

19:49:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:36        all      1.01      0.00      6.16      7.55      0.00     85.28
20:17:36          0      0.00      0.00      0.00      0.00      0.00    100.00
20:17:36          1      0.00      0.00      0.00      0.00      0.00    100.00
20:17:36          2      0.00      0.00      0.00      0.00      0.00    100.00
20:17:36          3      0.00      0.00      0.00      0.00      0.00    100.00
20:17:36          4      0.00      0.00      0.00      0.00      0.00    100.00
20:17:36          5      1.01      0.00     14.14      0.00      0.00     84.85
20:17:36          6      6.19      0.00     30.93     57.73      0.00      5.15
20:17:36          7      0.98      0.00      4.90      3.92      0.00     90.20

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      1.01      0.00      6.16      7.55      0.00     85.28
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      1.01      0.00     14.14      0.00      0.00     84.85
Average:          6      6.19      0.00     30.93     57.73      0.00      5.15
Average:          7      0.98      0.00      4.90      3.92      0.00     90.20
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:37        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:38        all      1.01      0.00      5.79      7.68      0.00     85.52
20:17:38          0      0.99      0.00      0.00      0.00      0.00     99.01
20:17:38          1      0.00      0.00      0.00      0.00      0.00    100.00
20:17:38          2      0.00      0.00      0.00      0.00      0.00    100.00
20:17:38          3      0.00      0.00      0.00      0.00      0.00    100.00
20:17:38          4      0.00      0.00     15.00      0.00      0.00     85.00
20:17:38          5      0.99      0.00      0.99      0.00      0.00     98.02
20:17:38          6      6.38      0.00     28.72     64.89      0.00      0.00
20:17:38          7      0.00      0.00      3.00      0.00      0.00     97.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      1.01      0.00      5.79      7.68      0.00     85.52
Average:          0      0.99      0.00      0.00      0.00      0.00     99.01
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00     15.00      0.00      0.00     85.00
Average:          5      0.99      0.00      0.99      0.00      0.00     98.02
Average:          6      6.38      0.00     28.72     64.89      0.00      0.00
Average:          7      0.00      0.00      3.00      0.00      0.00     97.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:40        all      0.63      0.00      6.89      7.77      0.00     84.71
20:17:40          0      0.00      0.00      0.00      0.00      0.00    100.00
20:17:40          1      0.00      0.00      0.00      0.00      0.00    100.00
20:17:40          2      0.00      0.00      0.99      0.00      0.00     99.01
20:17:40          3      0.00      0.00      0.00      0.00      0.00    100.00
20:17:40          4      0.00      0.00     19.39      0.00      0.00     80.61
20:17:40          5      0.00      0.00      3.00      0.00      0.00     97.00
20:17:40          6      0.00      0.00      5.10      8.16      0.00     86.73
20:17:40          7      4.95      0.00     26.73     53.47      0.00     14.85

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      0.63      0.00      6.89      7.77      0.00     84.71
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.99      0.00      0.00     99.01
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00     19.39      0.00      0.00     80.61
Average:          5      0.00      0.00      3.00      0.00      0.00     97.00
Average:          6      0.00      0.00      5.10      8.16      0.00     86.73
Average:          7      4.95      0.00     26.73     53.47      0.00     14.85
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:42        all      1.00      0.00      6.02      6.27      0.00     86.70
20:17:42          0      0.00      0.00      1.98      0.99      0.00     97.03
20:17:42          1      0.00      0.00      0.99      0.99      0.00     98.02
20:17:42          2      0.00      0.00      0.00      0.00      0.00    100.00
20:17:42          3      0.00      0.00      0.00      0.00      0.00    100.00
20:17:42          4      0.00      0.00      2.00      0.00      0.00     98.00
20:17:42          5      0.00      0.00      2.02      0.00      0.00     97.98
20:17:42          6      7.29      0.00     42.71     50.00      0.00      0.00
20:17:42          7      0.99      0.00      0.00      0.00      0.00     99.01

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      1.00      0.00      6.02      6.27      0.00     86.70
Average:          0      0.00      0.00      1.98      0.99      0.00     97.03
Average:          1      0.00      0.00      0.99      0.99      0.00     98.02
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      2.00      0.00      0.00     98.00
Average:          5      0.00      0.00      2.02      0.00      0.00     97.98
Average:          6      7.29      0.00     42.71     50.00      0.00      0.00
Average:          7      0.99      0.00      0.00      0.00      0.00     99.01
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:44        all      1.50      0.00      6.36      7.48      0.00     84.66
20:17:44          0      0.00      0.00      1.01      0.00      0.00     98.99
20:17:44          1      0.00      0.00      0.99      0.00      0.00     99.01
20:17:44          2      0.00      0.00      0.00      0.00      0.00    100.00
20:17:44          3      0.99      0.00      0.00      0.00      0.00     99.01
20:17:44          4      0.00      0.00     17.00      0.00      0.00     83.00
20:17:44          5      0.00      0.00      2.00      0.00      0.00     98.00
20:17:44          6     10.89      0.00     29.70     59.41      0.00      0.00
20:17:44          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      1.50      0.00      6.36      7.48      0.00     84.66
Average:          0      0.00      0.00      1.01      0.00      0.00     98.99
Average:          1      0.00      0.00      0.99      0.00      0.00     99.01
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.99      0.00      0.00      0.00      0.00     99.01
Average:          4      0.00      0.00     17.00      0.00      0.00     83.00
Average:          5      0.00      0.00      2.00      0.00      0.00     98.00
Average:          6     10.89      0.00     29.70     59.41      0.00      0.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:46        all      1.00      0.00      5.89      6.77      0.00     86.34
20:17:46          0      0.00      0.00      3.03      0.00      0.00     96.97
20:17:46          1      0.00      0.00      0.00      0.00      0.00    100.00
20:17:46          2      0.98      0.00      0.98      0.00      0.00     98.04
20:17:46          3      0.00      0.00      0.00      0.00      0.00    100.00
20:17:46          4      0.00      0.00      4.95      0.00      0.00     95.05
20:17:46          5      0.00      0.00      0.00      0.00      0.00    100.00
20:17:46          6      7.07      0.00     38.38     54.55      0.00      0.00
20:17:46          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      1.00      0.00      5.89      6.77      0.00     86.34
Average:          0      0.00      0.00      3.03      0.00      0.00     96.97
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.98      0.00      0.98      0.00      0.00     98.04
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      4.95      0.00      0.00     95.05
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      7.07      0.00     38.38     54.55      0.00      0.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:17:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:17:48        all      1.00      0.00      6.63      7.26      0.00     85.11
20:17:48          0      3.96      0.00     17.82     34.65      0.00     43.56
20:17:48          1      0.00      0.00      0.00      0.00      0.00    100.00
20:17:48          2      0.00      0.00      0.00      0.00      0.00    100.00
20:17:48          3      0.00      0.00      0.00      0.00      0.00    100.00
